12926.00	32.79	26.99	5.80
12956.00	32.79	26.91	5.88
12986.00	32.79	26.99	5.80
13016.00	32.79	26.91	5.88
13046.00	32.70	26.91	5.79
13076.00	32.79	26.91	5.88
13106.00	32.79	26.99	5.80
13136.00	32.79	26.99	5.80
13166.00	32.79	26.99	5.80
13196.00	32.89	26.99	5.90
13226.00	32.70	26.91	5.79
13256.00	32.60	26.91	5.69
13286.00	32.79	26.91	5.88
13316.00	32.89	26.91	5.98
13347.00	32.79	26.99	5.80
13587.00	32.60	26.99	5.61
13617.00	32.70	26.91	5.79
13647.00	32.60	26.99	5.61
13677.00	32.60	26.91	5.69
13707.00	32.51	26.99	5.52
13737.00	32.41	26.91	5.50
13767.00	32.60	26.91	5.69
13797.00	32.70	26.91	5.79
13827.00	32.70	26.99	5.71
13857.00	32.60	26.91	5.69
13887.00	32.60	26.91	5.69
13918.00	32.79	26.99	5.80
13948.00	32.51	26.91	5.60
13978.00	32.41	26.99	5.42
14008.00	32.70	26.99	5.71
14038.00	32.70	26.99	5.71
14068.00	32.60	26.91	5.69
14098.00	32.79	26.91	5.88
14128.00	32.51	26.91	5.60
14158.00	32.60	26.91	5.69
14188.00	32.41	26.91	5.50
14218.00	32.60	26.99	5.61
14248.00	32.60	26.99	5.61
14278.00	32.41	26.91	5.50
14308.00	32.60	26.91	5.69
14338.00	32.22	26.99	5.23
14368.00	32.32	26.99	5.33
14398.00	32.51	26.99	5.52
14428.00	32.51	26.91	5.60
14459.00	32.32	26.91	5.41
14489.00	32.32	26.99	5.33
14519.00	32.41	26.99	5.42
14549.00	32.51	26.99	5.52
14579.00	32.51	26.99	5.52
14609.00	32.41	26.91	5.50
14639.00	32.51	26.91	5.60
14669.00	32.60	26.99	5.61
14699.00	31.94	26.91	5.03
14729.00	32.41	26.91	5.50
14759.00	32.51	26.91	5.60
14789.00	32.41	26.91	5.50
14819.00	32.60	26.91	5.69
14849.00	32.32	26.91	5.41
14879.00	32.22	26.91	5.31
14909.00	32.41	26.99	5.42
14939.00	32.41	26.99	5.42
14969.00	32.32	26.99	5.33
15000.00	32.41	26.99	5.42
15030.00	32.32	26.99	5.33
15060.00	32.32	26.91	5.41
15090.00	32.32	26.91	5.41
15120.00	32.22	26.91	5.31
15150.00	32.22	26.99	5.23
15180.00	32.32	26.91	5.41
15210.00	32.13	26.99	5.14
15240.00	32.13	26.99	5.14
15270.00	32.22	26.91	5.31
15300.00	32.22	26.91	5.31
15330.00	32.22	26.99	5.23
15360.00	32.13	26.99	5.14
15390.00	32.32	26.99	5.33
15420.00	32.03	26.91	5.12
15450.00	32.03	26.99	5.04
15480.00	32.22	26.99	5.23
15510.00	31.94	26.99	4.95
15541.00	32.22	26.99	5.23
15571.00	32.22	26.91	5.31
15601.00	31.94	26.99	4.95
15631.00	32.13	26.99	5.14
15661.00	32.03	26.99	5.04
15691.00	32.03	26.99	5.04
15721.00	31.85	26.99	4.86
15751.00	31.94	26.99	4.95
15781.00	32.03	26.99	5.04
15811.00	32.13	26.99	5.14
15841.00	32.03	26.99	5.04
15871.00	31.85	26.99	4.86
15901.00	31.85	26.99	4.86
15931.00	31.85	26.99	4.86
15991.00	31.75	26.99	4.76
16021.00	31.85	26.99	4.86
16051.00	31.66	26.99	4.67
16082.00	31.75	26.99	4.76
16112.00	31.56	26.99	4.57
16142.00	31.66	26.99	4.67
16172.00	31.66	26.99	4.67
16202.00	31.66	26.99	4.67
16232.00	31.56	26.99	4.57
16262.00	31.75	26.99	4.76
16292.00	31.56	26.91	4.65
16322.00	31.38	26.99	4.39
16352.00	31.47	26.91	4.56
16382.00	31.38	26.99	4.39
16412.00	31.56	26.99	4.57
16442.00	31.47	26.99	4.48
16472.00	31.75	26.99	4.76
16502.00	31.28	26.99	4.29
16532.00	31.28	26.99	4.29
16562.00	31.38	26.91	4.47
16592.00	31.38	26.99	4.39
16623.00	31.28	26.99	4.29
16653.00	31.38	26.99	4.39
16683.00	31.38	26.99	4.39
16713.00	31.38	26.91	4.47
16743.00	31.38	26.99	4.39
16773.00	31.38	26.99	4.39
16803.00	31.38	26.99	4.39
16833.00	31.38	26.99	4.39
16863.00	31.00	26.99	4.01
16893.00	31.00	26.99	4.01
16923.00	31.00	26.91	4.09
16953.00	30.91	26.99	3.92
16983.00	31.00	26.99	4.01
17013.00	30.91	26.99	3.92
17043.00	30.82	26.91	3.91
17073.00	30.91	26.91	4.00
17133.00	30.63	26.99	3.64
17164.00	30.63	26.91	3.72
17194.00	30.63	26.91	3.72
17224.00	30.45	26.91	3.54
17254.00	30.63	26.99	3.64
17284.00	30.63	26.99	3.64
17314.00	30.45	26.99	3.46
17344.00	30.54	26.99	3.55
17374.00	30.45	26.99	3.46
17404.00	30.45	26.99	3.46
17434.00	30.35	26.91	3.44
17464.00	30.35	26.99	3.36
17494.00	30.26	26.99	3.27
17524.00	30.17	26.91	3.26
17554.00	30.17	26.91	3.26
17584.00	29.71	26.91	2.80
17614.00	30.17	26.91	3.26
17644.00	30.26	26.91	3.35
17674.00	30.26	26.91	3.35
17704.00	30.26	26.82	3.44
17735.00	29.99	26.99	3.00
17765.00	29.89	26.99	2.90
17795.00	29.89	26.91	2.98
17825.00	29.89	26.91	2.98
17855.00	29.89	26.99	2.90
17885.00	29.89	26.99	2.90
17915.00	29.89	26.91	2.98
17945.00	29.89	26.91	2.98
17975.00	29.89	26.91	2.98
18005.00	29.71	26.99	2.72
18095.00	29.62	26.99	2.63
18125.00	29.53	26.99	2.54
18155.00	29.53	26.99	2.54
18185.00	29.53	26.99	2.54
18215.00	29.53	26.99	2.54
18245.00	29.62	26.99	2.63
18275.00	29.43	26.91	2.52
18306.00	29.43	26.91	2.52
18336.00	29.43	26.99	2.44
18366.00	29.34	26.99	2.35
18396.00	29.34	26.91	2.43
18426.00	29.25	26.99	2.26
18456.00	29.25	26.99	2.26
18486.00	29.16	26.99	2.17
18516.00	29.25	26.99	2.26
18546.00	29.16	26.99	2.17
18576.00	29.25	26.99	2.26
18606.00	29.16	26.91	2.25
18636.00	29.25	26.99	2.26
18666.00	29.25	26.91	2.34
18696.00	29.16	26.99	2.17
18726.00	29.25	26.99	2.26
18756.00	29.25	26.99	2.26
18786.00	29.25	26.99	2.26
18816.00	29.34	26.99	2.35
18847.00	29.25	26.99	2.26
18877.00	29.25	26.99	2.26
